sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
75.0,0.15,"(0.3, 0.6)",True,852,585,267,0.6866,12764.14,24280.9,11516.76,2.108,41.51,-43.13,14.981,-346.06,-17.3,7,-319.36,9651.56,2.228,3112.58,1.851,256,852,585,267,0.6866,20432.89,29546.89,9114.0,3.242,50.51,-34.13,23.982,-256.5,-12.83,7,-256.5,15015.95,3.424,5416.95,2.856,256,97.55,95.99
75.0,0.15,"(0.3, 0.6)",False,979,663,316,0.6772,14176.57,27704.93,13528.37,2.048,41.79,-42.81,14.481,-370.11,-18.51,7,-319.36,10704.88,2.154,3471.69,1.817,294,979,663,316,0.6772,22988.41,33672.91,10684.5,3.152,50.79,-33.81,23.482,-285.0,-14.25,7,-256.5,16870.31,3.305,6118.09,2.818,294,97.62,96.06
75.0,0.18,None,True,831,574,257,0.6907,13068.35,24112.8,11044.45,2.183,42.01,-42.97,15.726,-430.11,-21.51,8,-407.8,10184.73,2.379,2883.62,1.788,250,831,574,257,0.6907,20548.07,29279.57,8731.5,3.353,51.01,-33.97,24.727,-336.0,-16.8,8,-336.0,15414.28,3.652,5133.79,2.759,250,96.49,94.38
75.0,0.18,None,False,941,646,295,0.6865,14737.93,27345.58,12607.65,2.169,42.33,-42.74,15.662,-430.11,-21.51,8,-407.8,11521.8,2.35,3216.13,1.79,283,941,646,295,0.6865,23207.85,33160.35,9952.5,3.332,51.33,-33.74,24.663,-336.0,-16.8,8,-336.0,17444.5,3.586,5763.36,2.797,283,96.41,94.26
75.0,0.18,"(0.3, 0.5)",True,709,496,213,0.6996,12646.19,21746.77,9100.58,2.39,43.84,-42.73,17.837,-342.81,-17.14,6,-305.85,9754.78,2.607,2891.41,1.954,213,709,496,213,0.6996,19028.17,26211.67,7183.5,3.649,52.85,-33.73,26.838,-252.0,-12.6,6,-252.0,14219.59,3.979,4808.58,2.995,213,96.71,94.97
75.0,0.18,"(0.3, 0.5)",False,803,556,247,0.6924,14281.46,24666.19,10384.73,2.375,44.36,-42.04,17.785,-395.58,-19.78,6,-305.85,11006.72,2.563,3274.74,1.979,241,803,556,247,0.6924,21509.65,29671.15,8161.5,3.636,53.37,-33.04,26.787,-252.0,-12.6,6,-252.0,16065.7,3.896,5443.95,3.082,241,96.76,95.01
75.0,0.18,"(0.2, 0.5)",True,655,462,193,0.7053,12455.18,20723.36,8268.18,2.506,44.86,-42.84,19.016,-342.81,-17.14,6,-305.85,9672.12,2.769,2783.06,1.994,197,655,462,193,0.7053,18351.55,24882.55,6531.0,3.81,53.86,-33.84,28.018,-252.0,-12.6,6,-252.0,13795.02,4.21,4556.53,3.04,197,96.42,94.62
75.0,0.18,"(0.2, 0.5)",False,744,520,224,0.6989,14148.15,23585.03,9436.88,2.499,45.36,-42.13,19.016,-429.38,-21.47,6,-305.85,10944.62,2.727,3203.54,2.034,224,744,520,224,0.6989,20845.75,28266.25,7420.5,3.809,54.36,-33.13,28.018,-267.84,-13.39,6,-252.0,15625.71,4.133,5220.04,3.146,224,96.57,94.79
75.0,0.18,"(0.3, 0.6)",True,636,455,181,0.7154,12309.16,20040.16,7731.0,2.592,44.04,-42.71,19.354,-316.13,-15.81,6,-305.85,9491.9,2.854,2817.26,2.079,191,636,455,181,0.7154,18033.78,24135.78,6102.0,3.955,53.05,-33.71,28.355,-252.0,-12.6,6,-252.0,13497.25,4.348,4536.53,3.192,191,96.63,95.0
75.0,0.18,"(0.3, 0.6)",False,720,508,212,0.7056,13626.19,22600.83,8974.65,2.518,44.49,-42.33,18.925,-363.26,-18.16,6,-305.85,10334.74,2.692,3291.45,2.148,217,720,508,212,0.7056,20106.87,27173.37,7066.5,3.845,53.49,-33.33,27.926,-252.0,-12.6,6,-252.0,14862.21,4.09,5244.67,3.325,217,97.26,95.84
75.0,0.21,None,True,589,419,170,0.7114,11651.95,18747.2,7095.25,2.642,44.74,-41.74,19.783,-434.41,-21.72,5,-367.5,8605.3,2.67,3046.65,2.568,177,589,419,170,0.7114,16953.68,22518.68,5565.0,4.046,53.74,-32.74,28.784,-322.5,-16.12,5,-322.5,12313.58,3.991,4640.1,4.206,177,98.06,97.06
75.0,0.21,None,False,672,472,200,0.7024,12989.38,21314.69,8325.31,2.56,45.16,-41.63,19.329,-434.41,-21.72,5,-367.5,9402.84,2.535,3586.53,2.63,202,672,472,200,0.7024,19038.05,25563.05,6525.0,3.918,54.16,-32.62,28.33,-322.5,-16.12,5,-322.5,13633.22,3.787,5404.83,4.309,202,98.76,98.07
75.0,0.21,"(0.3, 0.5)",True,503,363,140,0.7217,11399.83,17115.13,5715.3,2.995,47.15,-40.82,22.664,-308.96,-15.45,4,-278.96,8469.51,3.07,2930.32,2.805,151,503,363,140,0.7217,15927.76,20382.76,4455.0,4.575,56.15,-31.82,31.666,-243.0,-12.15,4,-243.0,11638.1,4.566,4289.66,4.602,151,97.8,96.87
75.0,0.21,"(0.3, 0.5)",False,576,409,167,0.7101,12734.42,19489.28,6754.86,2.885,47.65,-40.45,22.108,-353.9,-17.7,4,-353.9,9050.33,2.819,3684.09,3.071,173,576,409,167,0.7101,17919.32,23170.82,5251.5,4.412,56.65,-31.45,31.11,-318.0,-15.9,4,-318.0,12677.91,4.203,5241.4,5.054,173,99.32,99.01
75.0,0.21,"(0.2, 0.5)",True,469,339,130,0.7228,11088.23,16406.13,5317.9,3.085,48.4,-40.91,23.642,-308.96,-15.45,4,-278.96,8308.39,3.224,2779.84,2.756,141,469,339,130,0.7228,15310.45,19457.95,4147.5,4.691,57.4,-31.9,32.645,-243.0,-12.15,4,-243.0,11261.19,4.792,4049.26,4.439,141,97.47,96.43
75.0,0.21,"(0.2, 0.5)",False,538,384,154,0.7138,12504.47,18746.48,6242.01,3.003,48.82,-40.53,23.243,-353.9,-17.7,4,-353.9,8913.71,2.968,3590.76,3.098,162,538,384,154,0.7138,17347.72,22203.22,4855.5,4.573,57.82,-31.53,32.245,-318.0,-15.9,4,-318.0,12298.59,4.431,5049.13,4.974,162,99.22,98.86
75.0,0.21,"(0.3, 0.6)",True,454,332,122,0.7313,10726.62,15711.17,4984.54,3.152,47.32,-40.86,23.627,-319.48,-15.97,5,-265.45,7871.48,3.191,2855.14,3.051,137,454,332,122,0.7313,14813.0,18699.5,3886.5,4.811,56.32,-31.86,32.628,-238.5,-11.92,5,-238.5,10724.68,4.734,4088.32,5.032,137,98.24,97.45
75.0,0.21,"(0.3, 0.6)",False,520,373,147,0.7173,11827.97,17825.07,5997.1,2.972,47.79,-40.8,22.746,-353.9,-17.7,5,-353.9,8539.19,2.893,3288.78,3.212,156,520,373,147,0.7173,16508.15,21182.15,4674.0,4.532,56.79,-31.8,31.746,-318.0,-15.9,5,-318.0,11815.29,4.256,4692.87,5.489,156,98.76,98.24
80.0,0.09,None,True,1841,1145,696,0.6219,8157.1,42432.74,34275.64,1.238,37.06,-49.25,4.431,-1505.45,-75.27,8,-428.1,8000.7,1.359,156.4,1.013,553,1841,1145,696,0.6219,24727.75,52739.75,28012.0,1.883,46.06,-40.25,13.432,-664.04,-33.2,8,-356.0,19593.18,2.085,5134.57,1.516,553,91.23,64.19
80.0,0.09,None,False,2145,1332,813,0.621,9331.6,49426.78,40095.19,1.233,37.11,-49.32,4.35,-1732.85,-86.64,8,-428.1,9159.32,1.346,172.28,1.013,644,2145,1332,813,0.621,28638.4,61416.9,32778.5,1.874,46.11,-40.32,13.351,-581.26,-29.06,8,-356.0,22668.96,2.053,5969.44,1.531,644,91.17,64.03
80.0,0.09,"(0.3, 0.5)",True,1565,994,571,0.6351,10005.55,37954.2,27948.65,1.358,38.18,-48.95,6.393,-1252.35,-62.62,6,-387.6,8065.83,1.432,1939.72,1.21,470,1565,994,571,0.6351,24092.76,46902.26,22809.5,2.056,47.19,-39.95,15.395,-611.45,-30.57,6,-342.5,17922.02,2.182,6170.74,1.807,470,96.82,78.83
80.0,0.09,"(0.3, 0.5)",False,1823,1148,675,0.6297,11357.65,44070.4,32712.75,1.347,38.39,-48.46,6.23,-1346.93,-67.35,8,-427.9,9031.13,1.405,2326.52,1.224,547,1823,1148,675,0.6297,27766.96,54404.46,26637.5,2.042,47.39,-39.46,15.231,-545.13,-27.26,8,-356.0,20516.32,2.132,7250.64,1.852,547,97.21,79.41
80.0,0.09,"(0.2, 0.5)",True,1402,899,503,0.6412,10706.87,35137.37,24430.51,1.438,39.08,-48.57,7.637,-1231.18,-61.56,6,-387.6,8707.58,1.539,1999.29,1.241,421,1402,899,503,0.6412,23326.86,43230.36,19903.5,2.172,48.09,-39.57,16.638,-664.31,-33.22,6,-342.5,17537.52,2.342,5789.34,1.846,421,96.26,80.06
80.0,0.09,"(0.2, 0.5)",False,1633,1042,591,0.6381,12638.93,40977.64,28338.71,1.446,39.33,-47.95,7.74,-1237.52,-61.88,7,-414.4,10271.74,1.539,2367.19,1.255,490,1633,1042,591,0.6381,27338.1,50357.6,23019.5,2.188,48.33,-38.95,16.741,-593.5,-29.67,7,-351.5,20559.73,2.334,6778.37,1.891,490,96.31,80.43
80.0,0.09,"(0.3, 0.6)",True,1416,914,502,0.6455,10787.91,34965.05,24177.14,1.446,38.25,-48.16,7.619,-982.68,-49.13,5,-307.65,7827.89,1.47,2960.02,1.394,425,1416,914,502,0.6455,23533.87,43192.87,19659.0,2.197,47.26,-39.16,16.62,-479.16,-23.96,5,-262.5,16747.94,2.238,6785.93,2.106,425,99.02,86.3
80.0,0.09,"(0.3, 0.6)",False,1651,1056,595,0.6396,11887.58,40440.27,28552.69,1.416,38.3,-47.99,7.2,-979.35,-48.97,7,-334.45,8500.62,1.425,3386.96,1.397,496,1651,1056,595,0.6396,26748.28,49945.78,23197.5,2.153,47.3,-38.99,16.201,-412.85,-20.64,7,-271.5,18896.26,2.159,7852.02,2.138,496,99.42,86.49
80.0,0.12,None,True,1451,942,509,0.6492,12040.27,35791.44,23751.18,1.507,38.0,-46.66,8.298,-879.24,-43.96,8,-467.45,10333.62,1.667,1706.65,1.206,436,1451,942,509,0.6492,25100.39,44270.89,19170.5,2.309,47.0,-37.66,17.299,-450.0,-22.5,8,-422.5,19469.28,2.572,5631.11,1.83,436,94.78,78.86
80.0,0.12,None,False,1679,1088,591,0.648,14260.99,41759.62,27498.64,1.519,38.38,-46.53,8.494,-851.37,-42.57,8,-467.45,12285.6,1.678,1975.39,1.211,504,1679,1088,591,0.648,29373.61,51553.11,22179.5,2.324,47.38,-37.53,17.495,-474.0,-23.7,8,-422.5,22861.87,2.571,6511.74,1.854,504,94.62,79.02
80.0,0.12,"(0.3, 0.5)",True,1225,814,411,0.6645,13027.62,32016.07,18988.45,1.686,39.33,-46.2,10.635,-591.29,-29.56,5,-307.66,10226.62,1.804,2801.0,1.447,368,1225,814,411,0.6645,24054.34,39343.84,15289.5,2.573,48.33,-37.2,19.636,-365.5,-18.27,5,-262.5,17940.95,2.761,6113.4,2.199,368,96.79,87.6
80.0,0.12,"(0.3, 0.5)",False,1418,937,481,0.6608,15502.56,37276.36,21773.8,1.712,39.78,-45.27,10.933,-537.08,-26.85,5,-307.66,12626.84,1.875,2875.72,1.391,426,1418,937,481,0.6608,28266.61,45711.11,17444.5,2.62,48.78,-36.27,19.934,-474.0,-23.7,5,-262.5,21556.5,2.874,6710.11,2.129,426,95.66,86.26
80.0,0.12,"(0.2, 0.5)",True,1107,740,367,0.6685,12867.92,29862.28,16994.36,1.757,40.35,-46.31,11.624,-619.8,-30.99,5,-307.66,10262.0,1.914,2605.92,1.452,333,1107,740,367,0.6685,22832.69,36524.19,13691.5,2.668,49.36,-37.31,20.626,-365.5,-18.27,5,-262.5,17229.15,2.921,5603.53,2.187,333,96.2,88.16
80.0,0.12,"(0.2, 0.5)",False,1283,857,426,0.668,15651.08,34962.3,19311.22,1.81,40.8,-45.33,12.199,-537.08,-26.85,6,-307.66,12778.96,2.007,2872.12,1.434,385,1283,857,426,0.668,27200.09,42677.09,15477.0,2.757,49.8,-36.33,21.2,-474.0,-23.7,6,-262.5,20862.23,3.066,6337.86,2.178,385,95.36,88.09
80.0,0.12,"(0.3, 0.6)",True,1107,750,357,0.6775,13237.76,29457.07,16219.31,1.816,39.28,-45.43,11.958,-433.05,-21.65,5,-294.15,9965.32,1.904,3272.44,1.63,333,1107,750,357,0.6775,23202.08,36208.58,13006.5,2.784,48.28,-36.43,20.959,-361.0,-18.05,5,-258.0,16932.29,2.919,6269.79,2.499,333,97.86,92.47
80.0,0.12,"(0.3, 0.6)",False,1281,858,423,0.6698,14898.13,33928.75,19030.61,1.783,39.54,-44.99,11.63,-443.53,-22.18,5,-294.15,11272.18,1.862,3625.96,1.609,385,1281,858,423,0.6698,26428.51,41652.01,15223.5,2.736,48.55,-35.99,20.631,-389.5,-19.48,5,-258.0,19337.13,2.848,7091.38,2.49,385,97.74,91.59
80.0,0.15,None,True,1110,742,368,0.6685,13483.92,29651.62,16167.71,1.834,39.96,-43.93,12.148,-579.33,-28.97,6,-320.85,11097.09,2.057,2386.82,1.421,333,1110,742,368,0.6685,23474.88,36330.88,12856.0,2.826,48.96,-34.93,21.149,-389.46,-19.47,6,-267.0,18090.5,3.201,5384.38,2.161,333,95.13,88.05
80.0,0.15,None,False,1274,849,425,0.6664,15475.45,34172.97,18697.52,1.828,40.25,-43.99,12.147,-555.31,-27.77,6,-320.85,12722.67,2.04,2752.78,1.426,383,1274,849,425,0.6664,26942.97,41815.47,14872.5,2.812,49.25,-34.99,21.148,-389.46,-19.47,6,-267.0,20742.63,3.149,6200.34,2.188,383,95.2,88.06
80.0,0.15,"(0.3, 0.5)",True,937,638,299,0.6809,13435.23,26511.51,13076.28,2.027,41.55,-43.73,14.339,-419.63,-20.98,5,-280.45,10596.46,2.235,2838.76,1.631,282,937,638,299,0.6809,21869.29,32254.79,10385.5,3.106,50.56,-34.73,23.34,-283.09,-14.15,5,-253.5,16492.25,3.452,5377.04,2.47,282,96.26,93.77
80.0,0.15,"(0.3, 0.5)",False,1077,727,350,0.675,15384.88,30509.82,15124.94,2.017,41.97,-43.21,14.285,-375.46,-18.77,5,-280.45,12221.48,2.227,3163.4,1.612,324,1077,727,350,0.675,25079.32,37054.32,11975.0,3.094,50.97,-34.21,23.286,-305.0,-15.25,5,-253.5,18999.58,3.428,6079.74,2.466,324,96.04,93.46
80.0,0.15,"(0.2, 0.5)",True,841,579,262,0.6885,13418.03,24914.91,11496.89,2.167,43.03,-43.88,15.955,-406.12,-20.31,4,-214.01,10410.51,2.362,3007.51,1.78,253,841,579,262,0.6885,20988.48,30127.48,9139.0,3.297,52.03,-34.88,24.957,-283.09,-14.15,4,-178.0,15703.35,3.611,5285.14,2.692,253,96.65,94.64
80.0,0.15,"(0.2, 0.5)",False,971,665,306,0.6849,15618.28,28829.38,13211.1,2.182,43.35,-43.17,16.085,-438.34,-21.92,6,-280.45,12332.54,2.417,3285.74,1.728,292,971,665,306,0.6849,24359.12,34816.12,10457.0,3.329,52.36,-34.17,25.087,-305.0,-15.25,6,-253.5,18444.67,3.694,5914.45,2.638,292,96.06,93.74
80.0,0.15,"(0.3, 0.6)",True,848,588,260,0.6934,13111.72,24421.37,11309.65,2.159,41.53,-43.5,15.462,-351.02,-17.55,5,-280.45,10018.72,2.32,3092.99,1.831,255,848,588,260,0.6934,20744.31,29714.31,8970.0,3.313,50.53,-34.5,24.463,-253.5,-12.68,5,-253.5,15356.03,3.572,5388.28,2.796,255,97.19,95.46
80.0,0.15,"(0.3, 0.6)",False,974,665,309,0.6828,14368.31,27779.57,13411.26,2.071,41.77,-43.4,14.752,-395.11,-19.76,5,-280.45,10886.35,2.2,3481.96,1.803,293,974,665,309,0.6828,23134.94,33765.44,10630.5,3.176,50.78,-34.4,23.753,-305.0,-15.25,5,-253.5,17015.69,3.377,6119.25,2.762,293,97.5,95.88
80.0,0.18,None,True,829,577,252,0.696,13254.92,24216.72,10961.8,2.209,41.97,-43.5,15.989,-369.53,-18.48,5,-293.95,10444.47,2.448,2810.46,1.75,249,829,577,252,0.696,20716.47,29410.47,8694.0,3.383,50.97,-34.5,24.99,-270.68,-13.53,5,-258.0,15664.86,3.755,5051.61,2.679,249,96.13,93.86
80.0,0.18,None,False,937,647,290,0.6905,14764.67,27359.68,12595.01,2.172,42.29,-43.43,15.757,-383.47,-19.17,5,-293.95,11599.2,2.376,3165.48,1.76,282,937,647,290,0.6905,23198.38,33183.38,9985.0,3.323,51.29,-34.43,24.758,-299.4,-14.97,5,-258.0,17494.7,3.62,5703.68,2.724,282,96.26,94.03
80.0,0.18,"(0.3, 0.5)",True,707,499,208,0.7058,12922.76,21850.7,8927.94,2.447,43.79,-42.92,18.278,-317.76,-15.89,4,-293.95,10050.49,2.722,2872.27,1.929,213,707,499,208,0.7058,19286.58,26342.58,7056.0,3.733,52.79,-33.92,27.279,-258.0,-12.9,4,-258.0,14497.18,4.162,4789.4,2.939,213,96.42,94.57
80.0,0.18,"(0.3, 0.5)",False,800,558,242,0.6975,14437.18,24704.27,10267.09,2.406,44.27,-42.43,18.046,-404.51,-20.23,4,-293.95,11265.7,2.644,3171.48,1.929,240,800,558,242,0.6975,21638.18,29727.18,8089.0,3.675,53.27,-33.43,27.048,-258.0,-12.9,4,-258.0,16306.56,4.017,5331.62,2.986,240,96.31,94.36
80.0,0.18,"(0.2, 0.5)",True,653,465,188,0.7121,12769.24,20827.28,8058.04,2.585,44.79,-42.86,19.555,-317.76,-15.89,4,-293.95,10035.23,2.927,2734.0,1.959,196,653,465,188,0.7121,18647.46,25013.46,6366.0,3.929,53.79,-33.86,28.557,-258.0,-12.9,4,-258.0,14148.98,4.466,4498.47,2.97,196,95.94,94.03
80.0,0.18,"(0.2, 0.5)",False,741,522,219,0.7045,14346.36,23623.12,9276.75,2.546,45.26,-42.36,19.361,-438.31,-21.92,5,-293.95,11236.09,2.837,3110.27,1.984,223,741,522,219,0.7045,21016.78,28322.28,7305.5,3.877,54.26,-33.36,28.363,-294.19,-14.71,5,-258.0,15899.06,4.304,5117.71,3.053,223,96.09,94.15
80.0,0.18,"(0.3, 0.6)",True,635,457,178,0.7197,12564.22,20127.13,7562.9,2.661,44.04,-42.49,19.786,-280.46,-14.02,4,-280.45,9746.1,2.984,2818.12,2.063,191,635,457,178,0.7197,18279.73,24240.73,5961.0,4.067,53.04,-33.49,28.787,-253.5,-12.68,4,-253.5,13742.37,4.569,4537.36,3.15,191,96.41,94.73
80.0,0.18,"(0.3, 0.6)",False,718,509,209,0.7089,13760.4,22621.96,8861.56,2.553,44.44,-42.4,19.165,-367.21,-18.36,4,-280.45,10535.71,2.773,3224.7,2.105,216,718,509,209,0.7089,20222.94,27203.44,6980.5,3.897,53.44,-33.4,28.166,-253.5,-12.68,4,-253.5,15054.02,4.22,5168.92,3.242,216,96.91,95.36
80.0,0.21,None,True,587,422,165,0.7189,11846.63,18834.24,6987.61,2.695,44.63,-42.35,20.182,-426.09,-21.3,5,-387.5,8641.7,2.682,3204.94,2.733,177,587,422,165,0.7189,17130.22,22632.72,5502.5,4.113,53.63,-33.35,29.183,-342.5,-17.12,5,-342.5,12331.79,3.979,4798.43,4.52,177,98.47,97.68
80.0,0.21,None,False,669,474,195,0.7085,13105.08,21377.75,8272.67,2.584,45.1,-42.42,19.589,-426.09,-21.3,5,-387.5,9419.47,2.53,3685.61,2.741,201,669,474,195,0.7085,19126.58,25644.08,6517.5,3.935,54.1,-33.42,28.59,-342.5,-17.12,5,-342.5,13631.62,3.749,5494.95,4.525,201,98.97,98.42
80.0,0.21,"(0.3, 0.5)",True,501,366,135,0.7305,11659.51,17202.18,5542.67,3.104,47.0,-41.06,23.272,-333.95,-16.7,4,-293.95,8555.9,3.124,3103.61,3.049,151,501,366,135,0.7305,16169.29,20496.79,4327.5,4.736,56.0,-32.06,32.274,-258.0,-12.9,4,-258.0,11706.31,4.618,4462.98,5.089,151,98.24,97.46
80.0,0.21,"(0.3, 0.5)",False,574,412,162,0.7178,12949.09,19576.32,6627.23,2.954,47.52,-40.91,22.559,-373.9,-18.69,4,-373.9,9096.72,2.837,3852.38,3.299,173,574,412,162,0.7178,18115.85,23284.85,5169.0,4.505,56.52,-31.91,31.561,-338.0,-16.9,4,-338.0,12706.12,4.2,5409.73,5.514,173,99.72,99.54
80.0,0.21,"(0.2, 0.5)",True,467,342,125,0.7323,11365.41,16493.18,5127.77,3.216,48.23,-41.02,24.337,-333.95,-16.7,4,-293.95,8412.28,3.302,2953.13,3.003,141,467,342,125,0.7323,15569.48,19571.98,4002.5,4.89,57.23,-32.02,33.339,-258.0,-12.9,4,-258.0,11346.9,4.88,4222.58,4.917,141,97.91,97.03
80.0,0.21,"(0.2, 0.5)",False,536,387,149,0.722,12741.63,18833.52,6091.89,3.092,48.67,-40.89,23.772,-373.9,-18.69,4,-373.9,9022.52,3.012,3719.11,3.313,161,536,387,149,0.722,17566.75,22317.25,4750.5,4.698,57.67,-31.88,32.774,-338.0,-16.9,4,-338.0,12398.21,4.469,5168.54,5.395,161,99.42,99.17
80.0,0.21,"(0.3, 0.6)",True,453,334,119,0.7373,10934.81,15781.25,4846.45,3.256,47.25,-40.73,24.139,-344.47,-17.22,5,-280.45,7882.88,3.198,3051.93,3.422,136,453,334,119,0.7373,15012.08,18787.58,3775.5,4.976,56.25,-31.73,33.139,-257.75,-12.89,5,-253.5,10735.93,4.734,4276.14,5.751,136,98.82,98.29
80.0,0.21,"(0.3, 0.6)",False,519,375,144,0.7225,11991.15,17895.16,5904.01,3.031,47.72,-41.0,23.104,-373.9,-18.69,5,-373.9,8519.07,2.878,3472.08,3.538,156,519,375,144,0.7225,16662.23,21270.23,4608.0,4.616,56.72,-32.0,32.104,-338.0,-16.9,5,-338.0,11786.04,4.21,4876.19,6.21,156,99.31,98.99
82.5,0.09,None,True,1835,1144,691,0.6234,8098.01,42547.45,34449.44,1.235,37.19,-49.85,4.413,-1570.44,-78.52,8,-438.1,8096.76,1.364,1.25,1.0,551,1835,1144,691,0.6234,24614.84,52845.59,28230.75,1.872,46.19,-40.85,13.414,-719.04,-35.95,8,-366.0,19653.4,2.087,4961.45,1.489,551,90.59,62.77
82.5,0.09,None,False,2137,1330,807,0.6224,9252.44,49557.88,40305.43,1.23,37.26,-49.94,4.33,-1820.59,-91.03,8,-438.1,9123.43,1.344,129.02,1.009,642,2137,1330,807,0.6224,28487.36,61530.11,33042.75,1.862,46.26,-40.95,13.331,-673.01,-33.65,8,-366.0,22579.22,2.043,5908.14,1.519,642,90.83,63.56
82.5,0.09,"(0.3, 0.5)",True,1560,995,565,0.6378,10255.18,38136.7,27881.52,1.368,38.33,-49.35,6.574,-1304.85,-65.24,6,-397.61,8268.35,1.444,1986.83,1.214,468,1560,995,565,0.6378,24297.6,47093.85,22796.25,2.066,47.33,-40.35,15.575,-661.45,-33.07,6,-352.5,18097.74,2.198,6199.86,1.807,468,96.74,79.0
82.5,0.09,"(0.3, 0.5)",False,1816,1148,668,0.6322,11595.95,44250.52,32654.56,1.355,38.55,-48.88,6.385,-1419.68,-70.98,8,-437.9,9081.91,1.407,2514.04,1.243,545,1816,1148,668,0.6322,27942.41,54584.66,26642.25,2.049,47.55,-39.88,15.387,-597.63,-29.88,8,-366.0,20522.29,2.13,7420.13,1.875,545,97.49,80.33
82.5,0.09,"(0.2, 0.5)",True,1400,902,498,0.6443,11031.1,35367.91,24336.82,1.453,39.21,-48.87,7.879,-1278.68,-63.93,6,-397.61,8937.64,1.557,2093.46,1.253,421,1400,902,498,0.6443,23633.2,43487.95,19854.75,2.19,48.21,-39.87,16.881,-711.81,-35.59,6,-352.5,17749.67,2.366,5883.53,1.858,421,96.3,80.55
82.5,0.09,"(0.2, 0.5)",False,1630,1044,586,0.6405,12854.13,41184.16,28330.03,1.454,39.45,-48.34,7.886,-1297.52,-64.88,7,-424.4,10410.82,1.548,2443.31,1.262,489,1630,1044,586,0.6405,27526.44,50582.19,23055.75,2.194,48.45,-39.34,16.887,-643.5,-32.17,7,-361.5,20680.94,2.342,6845.49,1.896,489,96.35,80.74
82.5,0.09,"(0.3, 0.6)",True,1410,914,496,0.6482,11059.08,35080.34,24021.26,1.46,38.38,-48.43,7.843,-1025.18,-51.26,5,-301.45,8024.91,1.486,3034.18,1.405,424,1410,914,496,0.6482,23751.27,43308.27,19557.0,2.214,47.38,-39.43,16.845,-504.16,-25.21,5,-265.5,16900.16,2.259,6851.11,2.118,424,99.02,86.56
82.5,0.09,"(0.3, 0.6)",False,1643,1055,588,0.6421,12154.92,40553.17,28398.25,1.428,38.44,-48.3,7.398,-1024.35,-51.22,7,-341.95,8641.38,1.433,3513.54,1.416,493,1643,1055,588,0.6421,26943.79,50049.79,23106.0,2.166,47.44,-39.3,16.399,-460.5,-23.03,7,-279.0,18992.23,2.167,7951.56,2.165,493,99.5,86.99
82.5,0.12,None,True,1450,941,509,0.649,11573.14,35810.61,24237.47,1.477,38.06,-47.62,7.981,-921.73,-46.09,8,-479.95,10012.06,1.634,1561.08,1.185,436,1450,941,509,0.649,24624.33,44281.08,19656.75,2.253,47.06,-38.62,16.982,-465.0,-23.25,8,-435.0,19138.78,2.509,5485.55,1.787,436,94.66,77.74
82.5,0.12,None,False,1678,1087,591,0.6478,13793.9,41778.79,27984.9,1.493,38.43,-47.35,8.22,-893.87,-44.69,8,-479.95,11986.58,1.651,1807.32,1.189,504,1678,1087,591,0.6478,28897.54,51563.29,22665.75,2.275,47.44,-38.35,17.221,-489.0,-24.45,8,-435.0,22553.87,2.521,6343.68,1.809,504,94.47,77.95
82.5,0.12,"(0.3, 0.5)",True,1224,814,410,0.665,12787.96,32059.26,19271.3,1.664,39.38,-47.0,10.448,-616.29,-30.81,5,-315.16,9965.05,1.769,2822.91,1.448,368,1224,814,410,0.665,23805.78,39387.03,15581.25,2.528,48.39,-38.0,19.449,-378.0,-18.9,5,-270.0,17670.45,2.695,6135.34,2.19,368,97.02,87.51
82.5,0.12,"(0.3, 0.5)",False,1417,937,480,0.6613,15205.38,37319.55,22114.17,1.688,39.83,-46.07,10.731,-557.72,-27.89,5,-315.16,12330.26,1.839,2875.12,1.388,426,1417,937,480,0.6613,27960.55,45754.3,17793.75,2.571,48.83,-37.07,19.732,-489.0,-24.45,5,-270.0,21251.0,2.805,6709.55,2.115,426,95.82,86.0
82.5,0.12,"(0.2, 0.5)",True,1106,740,366,0.6691,12630.81,29905.47,17274.66,1.731,40.41,-47.2,11.42,-649.8,-32.49,5,-315.16,9998.24,1.871,2632.57,1.454,332,1106,740,366,0.6691,22586.63,36567.38,13980.75,2.616,49.42,-38.2,20.422,-378.0,-18.9,5,-270.0,16965.4,2.841,5621.22,2.179,332,96.42,88.0
